order_details_id,order_id,pizza_id,quantity
9793,4289,southw_ckn_l,1
9794,4290,pepperoni_m,1
9795,4290,spicy_ital_m,1
9796,4290,spinach_fet_l,1
9797,4291,green_garden_s,1
9798,4291,the_greek_s,1
9799,4292,pepperoni_m,1
9800,4292,spinach_fet_s,1
9801,4292,thai_ckn_s,1
9802,4292,the_greek_xl,1
9803,4293,ital_cpcllo_l,1
9804,4294,bbq_ckn_s,1
9805,4294,spinach_fet_l,1
9806,4295,big_meat_s,1
9807,4295,four_cheese_l,1
9808,4295,pepperoni_l,1
9809,4295,spinach_fet_m,1
9810,4296,spinach_supr_l,1
9811,4297,bbq_ckn_s,1
9812,4297,cali_ckn_s,1
9813,4297,ckn_alfredo_l,1
9814,4297,spinach_fet_s,1
9815,4298,ckn_pesto_m,1
9816,4298,ital_cpcllo_l,1
9817,4299,thai_ckn_m,1
9818,4300,bbq_ckn_l,1
9819,4300,bbq_ckn_s,1
9820,4300,calabrese_m,1
9821,4301,four_cheese_m,1
9822,4301,napolitana_l,1
9823,4302,soppressata_s,1
9824,4303,cali_ckn_m,1
9825,4303,spicy_ital_l,1
9826,4304,green_garden_m,1
9827,4305,bbq_ckn_m,1
9828,4305,cali_ckn_s,1
9829,4305,five_cheese_l,1
9830,4305,ital_veggie_m,1
9831,4305,napolitana_l,1
9832,4305,pep_msh_pep_s,1
9833,4305,pepperoni_l,1
9834,4305,prsc_argla_s,1
9835,4305,sicilian_s,1
9836,4305,soppressata_l,1
9837,4305,spinach_fet_s,1
9838,4305,thai_ckn_m,1
9839,4305,thai_ckn_s,1
9840,4305,veggie_veg_l,1
9841,4306,cali_ckn_l,1
9842,4306,mexicana_l,1
9843,4306,soppressata_m,1
9844,4306,the_greek_m,1
9845,4307,the_greek_xxl,1
9846,4308,green_garden_s,1
9847,4308,mexicana_s,1
9848,4309,four_cheese_l,1
9849,4310,hawaiian_l,1
9850,4310,napolitana_s,1
9851,4310,southw_ckn_m,1
9852,4310,spicy_ital_l,1
9853,4311,ital_supr_m,1
9854,4311,mexicana_l,1
9855,4311,thai_ckn_l,1
9856,4312,cali_ckn_s,1
9857,4313,peppr_salami_s,1
9858,4314,pep_msh_pep_l,1
9859,4314,veggie_veg_l,1
9860,4314,veggie_veg_m,1
9861,4314,veggie_veg_s,1
9862,4315,four_cheese_l,1
9863,4315,spinach_supr_m,1
9864,4316,five_cheese_l,1
9865,4317,big_meat_s,2
9866,4317,ckn_alfredo_m,1
9867,4317,pep_msh_pep_l,1
9868,4318,sicilian_s,1
9869,4319,napolitana_l,1
9870,4319,spinach_fet_l,1
9871,4320,ital_veggie_l,1
9872,4320,napolitana_s,1
9873,4320,pepperoni_l,1
9874,4321,spinach_supr_s,1
9875,4322,classic_dlx_m,1
9876,4322,ital_cpcllo_l,1
9877,4322,sicilian_s,1
9878,4323,napolitana_m,1
9879,4323,spin_pesto_s,1
9880,4324,the_greek_s,1
9881,4325,ital_veggie_m,1
9882,4325,sicilian_m,1
9883,4326,big_meat_s,1
9884,4326,spicy_ital_s,1
9885,4327,prsc_argla_l,1
9886,4328,sicilian_l,1
9887,4329,calabrese_m,1
9888,4329,sicilian_m,1
9889,4330,cali_ckn_m,1
9890,4330,classic_dlx_m,1
9891,4330,the_greek_xl,1
9892,4331,four_cheese_l,1
9893,4331,pepperoni_m,1
9894,4332,bbq_ckn_l,1
9895,4333,big_meat_s,1
9896,4333,spinach_fet_s,1
9897,4334,peppr_salami_l,1
9898,4335,mexicana_l,1
9899,4336,sicilian_m,1
9900,4337,hawaiian_s,1
9901,4337,spicy_ital_l,1
9902,4338,spicy_ital_l,1
9903,4339,soppressata_s,1
9904,4340,calabrese_m,1
9905,4340,ital_cpcllo_l,1
9906,4341,pep_msh_pep_l,1
9907,4341,prsc_argla_l,1
9908,4342,ital_supr_l,1
9909,4342,pep_msh_pep_s,1
9910,4342,peppr_salami_s,1
9911,4342,spinach_supr_m,1
9912,4343,hawaiian_s,1
9913,4343,ital_supr_m,1
9914,4343,napolitana_l,1
9915,4343,prsc_argla_m,1
9916,4344,pep_msh_pep_l,1
9917,4344,pepperoni_m,1
9918,4345,cali_ckn_m,1
9919,4345,napolitana_m,1
9920,4345,the_greek_s,1
9921,4346,cali_ckn_m,1
9922,4346,thai_ckn_m,1
9923,4347,brie_carre_s,1
9924,4348,veggie_veg_s,1
9925,4349,napolitana_l,1
9926,4350,cali_ckn_l,1
9927,4350,classic_dlx_m,1
9928,4350,five_cheese_l,1
9929,4350,spicy_ital_l,1
9930,4351,bbq_ckn_m,1
9931,4351,hawaiian_m,1
9932,4351,ital_supr_l,1
9933,4351,spinach_fet_s,1
9934,4352,big_meat_s,1
9935,4352,ckn_pesto_s,1
9936,4353,ital_veggie_l,1
9937,4354,spin_pesto_s,1
9938,4354,the_greek_xl,1
9939,4355,four_cheese_m,1
9940,4356,bbq_ckn_m,1
9941,4356,cali_ckn_m,1
9942,4356,napolitana_s,1
9943,4356,sicilian_s,2
9944,4357,bbq_ckn_m,1
9945,4357,big_meat_s,1
9946,4357,hawaiian_m,1
9947,4357,pep_msh_pep_l,1
9948,4358,classic_dlx_s,1
9949,4358,five_cheese_l,1
9950,4358,pepperoni_m,1
9951,4359,ital_supr_l,1
9952,4359,napolitana_s,1
9953,4359,veggie_veg_s,1
9954,4360,ital_supr_m,1
9955,4361,ital_cpcllo_l,1
9956,4362,calabrese_s,1
11835,5200,southw_ckn_m,1
11836,5200,spin_pesto_l,2
11837,5200,spinach_fet_m,2
11838,5200,the_greek_m,1
11839,5201,big_meat_s,1
11840,5201,green_garden_s,1
11841,5201,ital_cpcllo_l,1
11842,5201,ital_veggie_l,1
11843,5201,thai_ckn_l,1
11844,5202,ckn_alfredo_m,1
11845,5202,ckn_pesto_s,1
11846,5202,five_cheese_l,1
11847,5202,hawaiian_l,1
11848,5202,ital_supr_m,1
11849,5202,southw_ckn_l,1
11850,5202,thai_ckn_m,1
11851,5202,veggie_veg_m,1
11852,5203,cali_ckn_s,1
11853,5203,hawaiian_l,1
11854,5203,spinach_fet_s,1
11855,5204,cali_ckn_l,1
11856,5205,mediterraneo_l,1
11857,5205,prsc_argla_s,1
11858,5205,veggie_veg_m,1
11859,5206,ital_supr_m,1
11860,5206,pepperoni_m,1
11861,5207,classic_dlx_l,1
11862,5208,ckn_alfredo_m,1
11863,5208,hawaiian_s,1
11864,5209,napolitana_m,1
11865,5210,spin_pesto_m,1
11866,5211,hawaiian_l,1
11867,5212,mediterraneo_s,1
11868,5212,pepperoni_m,1
11869,5212,peppr_salami_l,1
11870,5212,spinach_fet_s,1
11871,5213,cali_ckn_m,1
11872,5213,mediterraneo_l,1
11873,5213,thai_ckn_l,1
11874,5214,ckn_pesto_l,1
11875,5214,classic_dlx_s,1
11876,5214,mexicana_m,1
11877,5215,mediterraneo_l,1
11878,5215,pep_msh_pep_l,1
11879,5215,prsc_argla_l,1
11880,5216,big_meat_s,1
11881,5216,peppr_salami_s,1
11882,5216,sicilian_l,1
11883,5217,big_meat_s,1
11884,5217,peppr_salami_l,1
11885,5218,classic_dlx_l,1
11886,5218,spinach_fet_s,1
11887,5218,thai_ckn_s,1
11888,5218,veggie_veg_m,1
11889,5219,cali_ckn_l,1
11890,5219,pep_msh_pep_m,1
11891,5219,peppr_salami_m,1
11892,5220,the_greek_s,1
11893,5221,bbq_ckn_l,1
11894,5221,cali_ckn_l,1
11895,5221,cali_ckn_m,1
11896,5222,pep_msh_pep_m,1
11897,5222,pepperoni_s,1
11898,5223,cali_ckn_l,1
11899,5223,ckn_pesto_l,1
11900,5223,four_cheese_l,1
11901,5223,hawaiian_l,1
11902,5224,ital_cpcllo_s,2
11903,5225,sicilian_s,1
11904,5225,the_greek_xl,1
11905,5226,pepperoni_s,1
11906,5226,prsc_argla_m,1
11907,5226,the_greek_xl,1
11908,5226,veggie_veg_m,1
11909,5227,ckn_pesto_l,1
11910,5227,mexicana_l,1
11911,5228,pepperoni_m,1
11912,5229,peppr_salami_l,1
11913,5230,ckn_alfredo_m,1
11914,5230,ckn_pesto_s,1
11915,5230,spinach_supr_m,1
11916,5231,bbq_ckn_s,1
11917,5231,mexicana_m,1
11918,5232,cali_ckn_m,1
11919,5232,pepperoni_l,1
11920,5233,ital_veggie_m,1
11921,5233,southw_ckn_l,1
11922,5234,five_cheese_l,1
11923,5234,ital_supr_m,1
11924,5234,mediterraneo_s,1
11925,5234,prsc_argla_m,1
11926,5235,big_meat_s,1
11927,5236,pepperoni_m,1
11928,5237,spicy_ital_l,1
11929,5238,ital_veggie_s,1
11930,5239,green_garden_l,1
11931,5239,ital_cpcllo_m,1
11932,5240,napolitana_s,1
11933,5241,cali_ckn_l,1
11934,5241,ital_cpcllo_m,1
11935,5242,classic_dlx_m,1
11936,5243,big_meat_s,1
11937,5243,green_garden_s,1
11938,5244,bbq_ckn_l,1
11939,5244,five_cheese_l,1
11940,5244,ital_cpcllo_m,1
11941,5245,prsc_argla_m,1
11942,5246,pepperoni_s,1
11943,5247,cali_ckn_m,1
11944,5247,ckn_alfredo_l,1
11945,5247,ckn_pesto_s,1
11946,5248,bbq_ckn_l,1
11947,5248,green_garden_s,1
11948,5248,mexicana_s,1
11949,5248,peppr_salami_l,1
11950,5249,soppressata_m,1
11951,5249,spicy_ital_s,1
11952,5249,thai_ckn_m,1
11953,5250,pepperoni_s,1
11954,5251,ital_cpcllo_l,1
11955,5251,mediterraneo_s,1
11956,5251,mexicana_m,1
11957,5251,veggie_veg_m,1
11958,5252,big_meat_s,1
11959,5253,southw_ckn_m,1
11960,5254,bbq_ckn_m,1
11961,5254,pepperoni_l,1
11962,5255,napolitana_m,1
11963,5256,ital_cpcllo_l,1
11964,5257,calabrese_s,1
11965,5258,green_garden_s,1
11966,5258,ital_veggie_l,1
11967,5258,spicy_ital_m,1
11968,5259,ital_supr_m,1
11969,5259,soppressata_l,1
11970,5260,four_cheese_l,1
11971,5261,bbq_ckn_l,1
11972,5261,peppr_salami_s,1
11973,5262,big_meat_s,1
11974,5262,classic_dlx_m,1
11975,5263,classic_dlx_m,1
11976,5264,bbq_ckn_s,1
11977,5264,big_meat_s,4
11978,5264,brie_carre_s,1
11979,5264,five_cheese_l,1
11980,5264,spinach_fet_s,1
11981,5264,spinach_supr_s,1
11982,5264,thai_ckn_m,1
11983,5264,thai_ckn_s,1
11984,5265,ckn_alfredo_m,1
11985,5266,cali_ckn_m,1
11986,5266,hawaiian_l,2
11987,5266,napolitana_l,1
11988,5266,pep_msh_pep_s,1
11989,5266,prsc_argla_l,1
11990,5266,prsc_argla_m,1
11991,5266,southw_ckn_m,1
11992,5266,veggie_veg_s,1
11993,5267,big_meat_s,1
11994,5267,ital_supr_l,1
11995,5268,bbq_ckn_l,1
11996,5269,ckn_alfredo_m,1
11997,5269,southw_ckn_l,1
11998,5270,bbq_ckn_m,1
11999,5270,mediterraneo_s,1
12000,5271,bbq_ckn_l,1
12001,5272,bbq_ckn_l,1
12002,5272,ital_supr_l,1
12003,5272,spinach_fet_s,1
12004,5273,big_meat_s,1
12005,5274,hawaiian_m,1
13878,6080,spicy_ital_m,1
13879,6081,bbq_ckn_l,1
13880,6081,bbq_ckn_m,1
13881,6081,veggie_veg_m,1
13882,6082,five_cheese_l,1
13883,6083,thai_ckn_l,1
13884,6084,ital_supr_m,1
13885,6085,ital_supr_l,1
13886,6085,mediterraneo_s,1
13887,6085,the_greek_l,1
13888,6086,classic_dlx_m,2
13889,6087,ckn_pesto_l,1
13890,6087,ital_supr_l,1
13891,6087,soppressata_s,1
13892,6087,spin_pesto_m,1
13893,6088,pep_msh_pep_m,1
13894,6088,thai_ckn_s,1
13895,6089,bbq_ckn_l,1
13896,6089,green_garden_s,1
13897,6089,pepperoni_s,1
13898,6089,spicy_ital_l,1
13899,6090,cali_ckn_m,1
13900,6090,ckn_alfredo_l,1
13901,6090,hawaiian_l,1
13902,6090,hawaiian_s,1
13903,6090,napolitana_l,1
13904,6090,thai_ckn_m,1
13905,6091,cali_ckn_l,2
13906,6091,napolitana_s,1
13907,6092,thai_ckn_l,1
13908,6093,pep_msh_pep_s,1
13909,6094,ckn_pesto_m,1
13910,6095,thai_ckn_m,1
13911,6096,thai_ckn_m,1
13912,6097,five_cheese_l,1
13913,6097,mexicana_l,1
13914,6097,pepperoni_s,1
13915,6097,peppr_salami_l,1
13916,6097,spicy_ital_l,1
13917,6097,spicy_ital_m,1
13918,6097,thai_ckn_l,1
13919,6098,sicilian_l,1
13920,6098,spinach_fet_l,1
13921,6098,spinach_fet_m,1
13922,6099,ital_cpcllo_m,1
13923,6099,mediterraneo_l,1
13924,6099,mexicana_l,1
13925,6099,mexicana_m,1
13926,6099,peppr_salami_s,1
13927,6099,southw_ckn_l,1
13928,6099,spicy_ital_m,1
13929,6099,thai_ckn_s,1
13930,6099,the_greek_xl,1
13931,6099,veggie_veg_m,1
13932,6100,prsc_argla_s,1
13933,6101,thai_ckn_l,1
13934,6102,spinach_supr_l,1
13935,6103,spinach_fet_m,1
13936,6104,four_cheese_m,1
13937,6104,veggie_veg_l,1
13938,6105,ckn_pesto_l,1
13939,6105,southw_ckn_l,1
13940,6106,mediterraneo_s,1
13941,6106,spin_pesto_l,1
13942,6107,mexicana_l,1
13943,6108,four_cheese_l,1
13944,6108,hawaiian_s,1
13945,6108,peppr_salami_l,1
13946,6108,the_greek_m,1
13947,6109,green_garden_s,1
13948,6110,big_meat_s,1
13949,6110,four_cheese_m,1
13950,6110,napolitana_m,1
13951,6111,classic_dlx_m,1
13952,6112,veggie_veg_m,1
13953,6113,veggie_veg_l,1
13954,6114,classic_dlx_s,1
13955,6114,hawaiian_s,1
13956,6115,brie_carre_s,1
13957,6115,peppr_salami_l,1
13958,6115,sicilian_l,1
13959,6115,southw_ckn_l,1
13960,6116,calabrese_m,1
13961,6117,cali_ckn_m,1
13962,6117,ital_veggie_m,1
13963,6117,pepperoni_m,1
13964,6117,thai_ckn_l,1
13965,6118,hawaiian_m,1
13966,6119,thai_ckn_l,1
13967,6120,bbq_ckn_m,1
13968,6121,classic_dlx_l,1
13969,6122,bbq_ckn_l,1
13970,6122,pep_msh_pep_m,1
13971,6123,calabrese_m,1
13972,6123,thai_ckn_s,1
13973,6124,brie_carre_s,1
13974,6125,spin_pesto_m,1
13975,6126,cali_ckn_m,1
13976,6126,pepperoni_m,1
13977,6127,hawaiian_s,1
13978,6128,sicilian_m,1
13979,6128,spinach_supr_l,1
13980,6129,hawaiian_s,1
13981,6129,spicy_ital_l,1
13982,6129,the_greek_xl,1
13983,6130,classic_dlx_m,1
13984,6130,mediterraneo_l,1
13985,6130,thai_ckn_l,1
13986,6131,spinach_fet_m,1
13987,6132,napolitana_l,1
13988,6132,spin_pesto_m,1
13989,6133,cali_ckn_m,1
13990,6133,cali_ckn_s,1
13991,6134,spicy_ital_l,1
13992,6134,the_greek_l,1
13993,6135,cali_ckn_l,1
13994,6135,ckn_pesto_m,1
13995,6135,ital_cpcllo_m,1
13996,6135,spinach_fet_s,1
13997,6136,classic_dlx_s,1
13998,6136,spicy_ital_l,1
13999,6137,hawaiian_l,1
14000,6137,soppressata_l,1
14001,6138,cali_ckn_m,1
14002,6138,mexicana_s,1
14003,6139,ital_cpcllo_l,1
14004,6139,peppr_salami_l,1
14005,6140,calabrese_l,1
14006,6141,southw_ckn_m,1
14007,6142,ckn_alfredo_m,1
14008,6142,peppr_salami_l,1
14009,6142,spicy_ital_l,1
14010,6143,hawaiian_s,1
14011,6144,mediterraneo_l,1
14012,6145,hawaiian_l,1
14013,6145,mediterraneo_s,1
14014,6145,southw_ckn_l,1
14015,6145,the_greek_l,1
14016,6146,bbq_ckn_l,1
14017,6146,pepperoni_s,1
14018,6147,cali_ckn_m,1
14019,6147,napolitana_l,1
14020,6147,soppressata_m,1
14021,6147,veggie_veg_s,1
14022,6148,classic_dlx_s,1
14023,6149,bbq_ckn_l,1
14024,6149,bbq_ckn_m,1
14025,6149,cali_ckn_m,1
14026,6149,spinach_supr_l,1
14027,6150,ckn_pesto_l,1
14028,6150,pepperoni_l,1
14029,6150,spin_pesto_s,1
14030,6150,the_greek_xxl,1
14031,6151,bbq_ckn_m,1
14032,6151,mexicana_l,1
14033,6151,southw_ckn_s,1
14034,6152,bbq_ckn_l,1
14035,6153,calabrese_m,1
14036,6154,four_cheese_l,1
14037,6154,ital_supr_l,1
14038,6154,peppr_salami_s,1
14039,6154,spinach_supr_m,1
14040,6155,napolitana_l,1
14041,6155,spicy_ital_l,1
14042,6156,ckn_alfredo_m,1
14043,6156,ckn_pesto_s,1
14044,6156,four_cheese_m,1
14045,6156,sicilian_m,1
14046,6156,the_greek_m,1
14047,6157,classic_dlx_l,1
14048,6158,mexicana_s,1
706,310,thai_ckn_s,1
707,311,sicilian_l,1
708,312,big_meat_s,1
709,312,brie_carre_s,1
710,312,ckn_alfredo_m,1
711,312,sicilian_m,1
712,313,classic_dlx_m,1
713,314,calabrese_m,1
714,314,five_cheese_l,1
715,314,green_garden_m,1
716,314,hawaiian_m,1
717,314,veggie_veg_m,1
718,315,classic_dlx_m,1
719,316,hawaiian_s,1
720,316,ital_supr_m,1
721,317,cali_ckn_s,1
722,317,classic_dlx_m,1
723,317,four_cheese_l,1
724,317,hawaiian_s,1
725,317,pep_msh_pep_l,1
726,317,prsc_argla_s,1
727,317,spinach_fet_s,1
728,318,ital_cpcllo_l,1
729,318,mexicana_l,1
730,318,soppressata_s,1
731,318,spicy_ital_l,1
732,319,ital_supr_m,1
733,320,cali_ckn_m,1
734,320,ckn_pesto_l,1
735,321,ital_supr_l,1
736,322,cali_ckn_l,1
737,322,ckn_pesto_l,1
738,322,classic_dlx_s,1
739,322,thai_ckn_l,1
740,323,classic_dlx_m,1
741,324,five_cheese_l,1
742,325,classic_dlx_s,1
743,325,veggie_veg_s,1
744,326,cali_ckn_m,1
745,326,spinach_supr_l,1
746,327,classic_dlx_m,1
747,328,mediterraneo_l,1
748,329,spicy_ital_l,1
749,329,spinach_supr_m,1
750,330,big_meat_s,1
751,330,ckn_alfredo_m,1
752,330,classic_dlx_m,1
753,330,classic_dlx_s,1
754,330,five_cheese_l,1
755,330,four_cheese_l,2
756,330,hawaiian_l,1
757,330,pep_msh_pep_l,1
758,330,peppr_salami_s,1
759,330,sicilian_l,1
760,330,spicy_ital_l,1
761,330,spicy_ital_m,1
762,330,spinach_fet_l,1
763,330,the_greek_m,1
764,331,prsc_argla_m,1
765,332,sicilian_m,1
766,332,southw_ckn_l,1
767,332,thai_ckn_m,1
768,333,ckn_alfredo_m,1
769,334,calabrese_l,1
770,334,pepperoni_m,1
771,334,southw_ckn_m,1
772,334,thai_ckn_l,1
773,335,mediterraneo_l,1
774,336,prsc_argla_l,1
775,337,hawaiian_l,1
776,337,pepperoni_l,1
777,338,mexicana_l,1
778,338,thai_ckn_l,1
779,338,the_greek_xl,1
780,339,spicy_ital_m,1
781,340,peppr_salami_s,1
782,341,bbq_ckn_m,1
783,341,pepperoni_s,1
784,342,sicilian_l,1
785,342,southw_ckn_l,1
786,343,five_cheese_l,1
787,343,four_cheese_m,1
788,344,ital_cpcllo_m,1
789,345,peppr_salami_s,1
790,345,spinach_fet_s,1
791,346,green_garden_s,1
792,346,hawaiian_s,1
793,346,ital_cpcllo_l,1
794,346,napolitana_s,1
795,347,spinach_fet_l,1
796,347,thai_ckn_l,1
797,347,veggie_veg_m,1
798,348,classic_dlx_m,1
799,348,thai_ckn_l,1
800,348,thai_ckn_s,1
801,349,pepperoni_l,1
802,350,classic_dlx_l,1
803,350,pepperoni_m,2
804,350,spicy_ital_s,1
805,351,big_meat_s,1
806,351,hawaiian_m,1
807,352,big_meat_s,1
808,352,ital_cpcllo_l,1
809,353,bbq_ckn_l,1
810,353,cali_ckn_l,1
811,353,prsc_argla_s,1
812,354,green_garden_s,1
813,354,veggie_veg_l,1
814,355,ckn_alfredo_m,1
815,355,ital_supr_m,1
816,356,ckn_alfredo_m,1
817,357,cali_ckn_l,1
818,357,southw_ckn_s,1
819,357,spinach_fet_s,1
820,358,ital_supr_m,1
821,359,green_garden_m,1
822,359,thai_ckn_l,1
823,360,bbq_ckn_l,1
824,360,green_garden_s,1
825,360,hawaiian_s,1
826,361,big_meat_s,2
827,361,ital_cpcllo_s,1
828,362,bbq_ckn_m,1
829,362,mexicana_l,1
830,363,mediterraneo_l,1
831,363,mexicana_l,1
832,364,ital_supr_m,1
833,364,the_greek_xl,1
834,365,four_cheese_m,1
835,365,mediterraneo_l,1
836,365,pepperoni_m,1
837,366,ital_cpcllo_l,1
838,367,hawaiian_l,1
839,367,spinach_fet_m,1
840,368,spin_pesto_m,1
841,368,thai_ckn_l,1
842,369,spinach_fet_m,1
843,370,four_cheese_l,1
844,370,hawaiian_s,1
845,371,pepperoni_m,1
846,372,spinach_fet_s,1
847,373,ckn_pesto_s,1
848,373,classic_dlx_m,1
849,373,sicilian_l,1
850,374,big_meat_s,1
851,374,ckn_alfredo_m,1
852,374,peppr_salami_s,1
853,375,mexicana_m,1
854,376,the_greek_xl,1
855,376,veggie_veg_l,1
856,377,hawaiian_m,1
857,377,thai_ckn_l,1
858,378,ital_veggie_s,1
859,379,thai_ckn_l,1
860,380,calabrese_m,1
861,380,cali_ckn_m,1
862,381,southw_ckn_m,1
863,382,thai_ckn_s,1
864,382,veggie_veg_m,1
865,383,spicy_ital_m,1
866,384,hawaiian_s,1
867,384,ital_cpcllo_m,1
868,384,mediterraneo_m,1
869,384,the_greek_s,1
870,385,veggie_veg_l,1
871,386,ital_veggie_s,1
872,386,soppressata_m,1
873,386,thai_ckn_m,1
874,387,bbq_ckn_s,1
875,387,big_meat_s,1
876,387,ckn_pesto_m,1
877,387,five_cheese_l,1
878,387,pepperoni_s,1
879,387,spicy_ital_l,1
2787,1233,cali_ckn_m,1
2788,1233,four_cheese_l,1
2789,1233,green_garden_s,1
2790,1233,ital_cpcllo_s,1
2791,1234,hawaiian_m,1
2792,1234,spinach_fet_m,1
2793,1235,green_garden_m,1
2794,1235,pep_msh_pep_m,1
2795,1235,thai_ckn_l,1
2796,1236,mediterraneo_l,1
2797,1237,calabrese_m,1
2798,1237,sicilian_s,1
2799,1238,ckn_pesto_l,1
2800,1238,five_cheese_l,1
2801,1238,mediterraneo_s,1
2802,1238,thai_ckn_s,1
2803,1239,cali_ckn_s,1
2804,1240,ckn_alfredo_m,1
2805,1240,soppressata_s,1
2806,1240,veggie_veg_m,1
2807,1241,bbq_ckn_l,1
2808,1241,ckn_pesto_s,1
2809,1241,spinach_fet_l,1
2810,1242,sicilian_m,1
2811,1242,sicilian_s,1
2812,1242,thai_ckn_l,1
2813,1242,the_greek_xl,1
2814,1243,peppr_salami_m,1
2815,1243,spicy_ital_s,1
2816,1244,bbq_ckn_s,1
2817,1244,brie_carre_s,1
2818,1244,napolitana_m,1
2819,1244,pepperoni_l,1
2820,1245,ckn_alfredo_m,1
2821,1246,big_meat_s,1
2822,1246,five_cheese_l,1
2823,1246,spinach_supr_s,1
2824,1247,classic_dlx_m,1
2825,1247,four_cheese_l,1
2826,1247,hawaiian_s,1
2827,1248,spinach_supr_s,1
2828,1249,four_cheese_l,1
2829,1249,spinach_supr_s,1
2830,1250,big_meat_s,1
2831,1250,ital_veggie_m,1
2832,1250,pepperoni_m,1
2833,1250,peppr_salami_m,1
2834,1251,peppr_salami_m,1
2835,1252,cali_ckn_l,1
2836,1253,mediterraneo_l,1
2837,1253,southw_ckn_m,1
2838,1254,brie_carre_s,1
2839,1254,sicilian_l,1
2840,1255,ital_veggie_s,1
2841,1255,spinach_fet_s,1
2842,1255,veggie_veg_s,1
2843,1256,ital_supr_s,1
2844,1257,four_cheese_m,1
2845,1257,sicilian_m,1
2846,1257,veggie_veg_m,1
2847,1258,cali_ckn_m,1
2848,1259,bbq_ckn_s,1
2849,1260,veggie_veg_s,1
2850,1261,big_meat_s,1
2851,1261,ckn_pesto_s,1
2852,1261,pepperoni_s,1
2853,1261,the_greek_xl,1
2854,1262,mexicana_s,1
2855,1263,five_cheese_l,1
2856,1264,spicy_ital_l,1
2857,1264,spinach_fet_m,1
2858,1265,bbq_ckn_m,1
2859,1265,five_cheese_l,1
2860,1265,hawaiian_s,1
2861,1265,ital_veggie_l,1
2862,1265,mediterraneo_m,1
2863,1265,napolitana_l,1
2864,1265,pep_msh_pep_s,2
2865,1265,southw_ckn_s,1
2866,1265,spin_pesto_s,1
2867,1265,thai_ckn_m,1
2868,1265,veggie_veg_m,1
2869,1266,bbq_ckn_m,1
2870,1266,ckn_pesto_m,1
2871,1267,pep_msh_pep_m,1
2872,1268,hawaiian_l,1
2873,1268,ital_supr_m,1
2874,1268,thai_ckn_l,1
2875,1269,calabrese_m,1
2876,1270,veggie_veg_m,1
2877,1271,classic_dlx_m,2
2878,1271,napolitana_s,1
2879,1271,southw_ckn_l,1
2880,1272,ckn_pesto_s,1
2881,1272,mexicana_s,1
2882,1273,big_meat_s,1
2883,1274,bbq_ckn_m,1
2884,1274,bbq_ckn_s,1
2885,1274,cali_ckn_l,1
2886,1274,ckn_alfredo_l,1
2887,1274,ckn_pesto_l,1
2888,1274,classic_dlx_s,1
2889,1274,four_cheese_l,1
2890,1274,hawaiian_s,1
2891,1274,ital_veggie_l,1
2892,1274,sicilian_m,1
2893,1274,spinach_fet_l,2
2894,1274,thai_ckn_s,1
2895,1274,veggie_veg_m,1
2896,1275,ital_veggie_m,1
2897,1276,ital_veggie_m,1
2898,1277,classic_dlx_m,1
2899,1277,spinach_supr_m,1
2900,1278,bbq_ckn_l,1
2901,1278,spinach_fet_m,1
2902,1278,thai_ckn_l,1
2903,1278,the_greek_m,1
2904,1279,spicy_ital_l,1
2905,1279,spicy_ital_m,1
2906,1280,four_cheese_l,1
2907,1281,sicilian_m,1
2908,1282,big_meat_s,1
2909,1282,pepperoni_s,1
2910,1283,ckn_pesto_m,1
2911,1283,classic_dlx_s,1
2912,1283,ital_supr_s,1
2913,1283,spicy_ital_s,1
2914,1284,cali_ckn_s,1
2915,1284,hawaiian_m,1
2916,1285,pepperoni_s,1
2917,1285,spin_pesto_s,1
2918,1286,hawaiian_l,1
2919,1286,pepperoni_m,1
2920,1287,classic_dlx_s,1
2921,1288,ckn_alfredo_m,1
2922,1289,bbq_ckn_l,1
2923,1289,classic_dlx_m,1
2924,1290,bbq_ckn_m,1
2925,1290,pep_msh_pep_s,1
2926,1290,spicy_ital_l,1
2927,1290,the_greek_l,1
2928,1291,napolitana_l,1
2929,1291,pepperoni_m,1
2930,1291,spicy_ital_s,1
2931,1291,the_greek_m,1
2932,1292,five_cheese_l,1
2933,1292,hawaiian_s,1
2934,1293,pep_msh_pep_s,1
2935,1294,hawaiian_l,1
2936,1294,ital_veggie_l,1
2937,1295,cali_ckn_m,1
2938,1295,cali_ckn_s,1
2939,1295,ital_supr_l,1
2940,1296,ckn_alfredo_m,1
2941,1296,four_cheese_m,1
2942,1297,classic_dlx_s,1
2943,1297,mediterraneo_s,1
2944,1297,sicilian_l,1
2945,1297,spicy_ital_s,1
2946,1298,five_cheese_l,1
2947,1298,napolitana_s,1
2948,1298,the_greek_xl,1
2949,1299,ital_supr_m,1
2950,1299,pepperoni_s,1
2951,1299,sicilian_s,1
2952,1300,pepperoni_s,1
2953,1300,southw_ckn_s,1
2954,1301,bbq_ckn_s,1
2955,1301,classic_dlx_s,1
2956,1301,thai_ckn_l,1
2957,1301,the_greek_xl,1
5861,2600,ckn_pesto_l,1
5862,2601,big_meat_s,1
5863,2601,calabrese_m,1
5864,2601,prsc_argla_l,1
5865,2602,cali_ckn_m,1
5866,2602,ckn_alfredo_l,1
5867,2602,ckn_alfredo_m,1
5868,2602,four_cheese_l,1
5869,2602,ital_supr_m,1
5870,2602,pepperoni_l,1
